oem_id,car_model_id,car_variant_id,year,km_driven,fuel,seller_type,transmission,owner,rating,car_showroom_price,selling_price,RTO,id
2,8,478,2011,40000,Petrol,Individual,Manual,First Owner,10,154264,151000,11,2190
2,44,1085,2015,68308,Diesel,Trustmark Dealer,Manual,First Owner,9,819205,480000,2946,2191
21,142,1502,2014,102354,Diesel,Dealer,Automatic,First Owner,10,2547385,1750000,4197,2192
7,46,145,2015,20000,Diesel,Individual,Manual,First Owner,8,693136,450000,2570,2193
2,32,93,2002,100000,Petrol,Individual,Manual,Second Owner,9,451689,65000,1124,2194
4,34,97,2010,110000,Petrol,Individual,Manual,First Owner,7,251423,110000,186,2195
3,50,235,2013,80000,Diesel,Individual,Manual,First Owner,7,498949,225000,1503,2196
4,134,670,2019,15000,Petrol,Individual,Manual,First Owner,10,529489,500000,1753,2197
5,15,152,2014,68293,Diesel,Dealer,Manual,Second Owner,10,531030,285000,1766,2198
10,80,443,2014,35000,Diesel,Individual,Manual,First Owner,10,661547,400000,2430,2199
2,30,89,2012,110000,Petrol,Individual,Manual,Second Owner,8,442440,225000,1066,2200
2,3,49,2013,71000,CNG,Individual,Manual,Second Owner,9,462512,250000,1209,2201
10,103,716,2015,61585,Diesel,Trustmark Dealer,Manual,First Owner,9,547447,390000,1883,2202
5,104,1483,2016,126000,Diesel,Dealer,Automatic,First Owner,10,3575337,1800000,4262,2203
12,43,354,2017,10171,Petrol,Dealer,Manual,First Owner,10,399498,350000,824,2204
2,3,4,2009,76000,Petrol,Individual,Manual,Second Owner,9,457811,165000,1168,2205
5,15,25,2011,120000,Diesel,Individual,Manual,Second Owner,10,177915,150000,31,2206
4,24,1228,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,6,1522466,760000,3935,2207
3,50,310,2016,30000,Petrol,Individual,Manual,First Owner,8,512092,250000,1609,2208
2,8,205,2008,30000,Petrol,Individual,Manual,First Owner,10,513962,114999,1625,2209
4,134,904,2018,25000,Diesel,Individual,Manual,First Owner,6,656190,465000,2418,2210
7,21,825,2013,110000,Diesel,Individual,Manual,Second Owner,6,968441,500000,3306,2211
11,61,1221,2012,108731,Diesel,Individual,Manual,First Owner,9,1018809,800000,3400,2212
2,47,838,2019,50000,Petrol,Individual,Manual,First Owner,6,693195,340000,2571,2213
14,69,327,2012,52000,Diesel,Dealer,Manual,First Owner,8,572645,385000,2046,2214
2,3,245,2007,60000,Petrol,Individual,Manual,Third Owner,10,540120,80000,1829,2215
13,77,1143,2015,23000,Petrol,Individual,Manual,First Owner,9,878892,550000,3109,2216
1,2,132,2013,25000,Petrol,Individual,Manual,First Owner,6,294979,72000,331,2217
2,44,339,2015,45000,Petrol,Individual,Manual,First Owner,8,431589,217000,999,2218
7,21,1437,2018,35000,Diesel,Individual,Manual,First Owner,8,2432105,1500000,4183,2219
4,20,575,2002,70000,Petrol,Individual,Manual,Second Owner,10,500880,80000,1516,2220
2,3,47,2017,48000,Petrol,Individual,Manual,Third Owner,8,713852,350000,2627,2221
6,16,445,2013,115000,Diesel,Individual,Manual,Third Owner,10,468286,320000,1251,2222
4,59,866,2014,55850,Diesel,Dealer,Manual,First Owner,9,888176,455000,3140,2223
7,21,700,2012,90000,Diesel,Individual,Manual,First Owner,9,768802,550000,2803,2224
2,3,47,2013,80000,Petrol,Dealer,Manual,First Owner,8,612419,300000,2234,2225
5,67,1147,2014,99117,Diesel,Dealer,Manual,First Owner,9,887601,450000,3134,2226
13,56,1319,2012,10000,Petrol,Individual,Manual,First Owner,10,1212842,700000,3677,2227
4,48,962,2017,10000,Petrol,Individual,Manual,First Owner,8,998393,600000,3364,2228
5,67,1360,2013,45839,Petrol,Dealer,Manual,First Owner,7,1293129,650000,3776,2229
4,134,694,2017,9748,Petrol,Dealer,Manual,First Owner,9,1070480,550000,3493,2230
1,58,537,2015,100000,Diesel,Individual,Manual,Second Owner,9,480197,350000,1345,2231
10,57,213,2017,50000,Diesel,Individual,Manual,First Owner,6,1454485,800000,3892,2232
10,29,325,2016,30000,Petrol,Individual,Manual,First Owner,10,432966,300000,1010,2233
4,20,506,2003,50000,Petrol,Individual,Manual,Fourth & Above Owner,9,529316,48000,1750,2234
4,20,369,2005,56580,Petrol,Dealer,Manual,First Owner,10,450300,80000,1117,2235
4,24,767,2009,80000,Diesel,Individual,Manual,Second Owner,10,597615,270000,2182,2236
2,6,605,2009,25000,Petrol,Individual,Manual,First Owner,9,552555,145000,1913,2237
4,20,297,2005,90000,Petrol,Dealer,Manual,Second Owner,6,410521,114999,883,2238
9,95,655,2015,100000,Diesel,Individual,Manual,First Owner,10,687805,451000,2542,2239
12,45,129,2017,50000,Petrol,Individual,Manual,First Owner,9,406819,210000,861,2240
4,129,1056,2019,13500,Petrol,Individual,Manual,First Owner,9,791152,650000,2866,2241
1,17,158,2010,80000,Diesel,Individual,Manual,First Owner,7,292787,165000,321,2242
4,134,280,2013,35299,Petrol,Dealer,Manual,First Owner,10,353710,325000,630,2243
7,21,1226,2019,10000,Diesel,Individual,Manual,First Owner,10,1643946,1000000,4008,2244
13,97,1419,2016,32000,Petrol,Dealer,Automatic,First Owner,10,918526,580000,3200,2245
7,25,68,2014,30000,Diesel,Individual,Manual,First Owner,9,452775,250000,1133,2246
1,37,538,2019,2417,Petrol,Individual,Manual,First Owner,6,804025,539000,2910,2247
2,44,381,2008,120000,Diesel,Individual,Manual,First Owner,7,412940,111000,900,2248
13,51,268,2017,15000,Petrol,Individual,Manual,First Owner,10,691506,400000,2563,2249
2,8,16,2018,17000,Petrol,Individual,Manual,First Owner,10,453219,300000,1139,2250
12,45,129,2017,46000,Petrol,Individual,Manual,First Owner,10,468956,250000,1256,2251
13,56,285,2011,64000,Petrol,Individual,Manual,Second Owner,9,517075,300000,1651,2252
2,44,162,2015,60000,Diesel,Individual,Manual,First Owner,8,984132,475000,3332,2253
5,132,1289,2019,25000,Diesel,Individual,Manual,First Owner,9,1132113,750000,3583,2254
7,21,624,2011,70000,Diesel,Individual,Automatic,Second Owner,10,698547,650000,2583,2255
2,112,1172,2018,70000,Petrol,Individual,Manual,First Owner,9,1122702,650000,3570,2256
15,73,336,2005,50000,Diesel,Individual,Manual,Second Owner,10,391362,120000,786,2257
13,56,1044,2015,63240,Diesel,Trustmark Dealer,Manual,First Owner,6,769188,575000,2805,2258
2,3,4,2007,120000,Petrol,Individual,Manual,Second Owner,10,535901,80000,1794,2259
3,10,263,2010,70000,Petrol,Individual,Manual,First Owner,9,235468,80000,146,2260
4,11,356,2012,49824,Petrol,Dealer,Manual,First Owner,10,331828,229999,507,2261
4,134,670,2018,32000,Petrol,Individual,Manual,First Owner,6,599492,500000,2191,2262
13,63,371,2013,127884,Diesel,Dealer,Manual,First Owner,7,426278,315000,970,2263
2,3,186,2010,51000,Petrol,Dealer,Manual,First Owner,9,388384,221000,774,2264
7,127,1110,2012,120000,Diesel,Individual,Manual,Third Owner,10,1252466,700000,3739,2265
1,17,206,2012,35000,Diesel,Individual,Manual,Second Owner,9,318248,250999,446,2266
4,48,619,2013,100000,Diesel,Individual,Manual,First Owner,10,731969,400000,2682,2267
4,14,244,2014,55000,Petrol,Dealer,Manual,First Owner,9,338232,265000,539,2268
2,8,101,2016,60000,Petrol,Individual,Manual,First Owner,9,301100,245000,359,2269
4,115,1243,2018,52000,Diesel,Individual,Manual,First Owner,9,1130247,800000,3581,2270
7,21,1196,2014,80000,Diesel,Dealer,Manual,First Owner,8,963581,620000,3299,2271
19,130,1481,1998,35000,Petrol,Individual,Automatic,Second Owner,10,2160885,1000000,4143,2272
6,16,445,2013,75000,Diesel,Dealer,Manual,First Owner,8,722207,400000,2651,2273
2,32,394,2005,30000,Petrol,Individual,Manual,First Owner,10,420915,100000,937,2274
2,3,186,2004,90000,Petrol,Individual,Manual,Fourth & Above Owner,8,598611,70000,2186,2275
4,11,356,2012,49824,Petrol,Dealer,Manual,First Owner,10,395372,229999,803,2276
4,24,1228,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,9,1395671,760000,3861,2277
11,61,520,2005,223000,Diesel,Individual,Manual,First Owner,10,476418,200000,1309,2278
2,131,1062,2015,45974,Diesel,Trustmark Dealer,Manual,First Owner,9,1080102,750000,3506,2279
2,5,293,2008,80000,Petrol,Individual,Manual,Fourth & Above Owner,10,554652,130000,1928,2280
2,44,127,2017,46507,Diesel,Trustmark Dealer,Manual,First Owner,8,809046,600000,2922,2281
19,130,1442,2010,119000,Petrol,Dealer,Automatic,First Owner,6,1653077,850000,4018,2282
1,122,1140,2018,30000,Petrol,Individual,Manual,First Owner,9,678048,430000,2490,2283
13,77,383,2014,150000,Diesel,Individual,Manual,First Owner,10,492991,300000,1453,2284
2,8,16,2012,90000,Petrol,Individual,Manual,Third Owner,8,396908,200000,811,2285
5,13,411,2006,120000,Diesel,Individual,Manual,Third Owner,8,507052,110000,1566,2286
7,31,209,2013,82082,Diesel,Dealer,Manual,First Owner,9,571680,365000,2037,2287
4,134,901,2017,44000,Diesel,Dealer,Manual,First Owner,7,765767,509999,2792,2288
26,177,1531,2018,21000,Diesel,Dealer,Automatic,First Owner,10,3257807,1975000,4245,2289
9,23,1189,2017,48965,Petrol,Dealer,Manual,First Owner,8,655271,415000,2416,2290
7,76,382,2016,60000,Petrol,Individual,Manual,First Owner,9,413031,370000,902,2291
11,39,456,2015,80000,Diesel,Individual,Manual,Second Owner,7,445712,350000,1088,2292
7,127,1519,2018,50000,Diesel,Individual,Automatic,First Owner,7,2770713,1400000,4220,2293
6,60,909,2012,45454,Diesel,Dealer,Manual,First Owner,8,775040,390000,2820,2294
4,48,149,2012,90000,Petrol,Individual,Manual,Third Owner,10,538736,330000,1819,2295
2,44,162,2009,120000,Diesel,Individual,Manual,Second Owner,9,780064,270000,2834,2296
4,108,767,2006,170000,Diesel,Individual,Manual,First Owner,10,572724,170000,2048,2297
4,129,1231,2019,35000,Diesel,Individual,Manual,Second Owner,6,1020677,730000,3401,2298
4,24,982,2011,31000,Diesel,Individual,Manual,First Owner,9,712286,500000,2621,2299
9,23,546,2013,90000,Diesel,Individual,Manual,First Owner,10,590075,300000,2137,2300
2,42,120,2012,70000,CNG,Individual,Manual,Second Owner,9,318572,160000,450,2301
3,19,74,2010,60000,Petrol,Individual,Manual,First Owner,7,234976,140000,143,2302
2,8,16,2013,25000,Petrol,Individual,Manual,Second Owner,6,222542,92800,110,2303
4,14,69,2018,30000,Petrol,Individual,Manual,First Owner,10,445379,229999,1085,2304
5,15,59,2011,60000,Petrol,Individual,Manual,Third Owner,8,223154,120000,112,2305
2,44,718,2017,40000,Petrol,Individual,Manual,First Owner,9,866150,455000,3075,2306
2,32,93,2007,70000,Petrol,Individual,Manual,First Owner,7,560235,60000,1968,2307
4,11,513,2008,110000,Petrol,Individual,Manual,Third Owner,10,474084,160000,1291,2308
4,14,69,2018,6000,Petrol,Individual,Manual,First Owner,8,458154,360000,1172,2309
3,66,298,2014,52000,Diesel,Dealer,Manual,First Owner,7,778281,550000,2827,2310
2,47,1317,2017,35000,Petrol,Individual,Manual,First Owner,10,795018,409999,2878,2311
5,15,25,2012,180000,Diesel,Individual,Manual,First Owner,9,391399,175000,788,2312
2,3,184,2013,38000,Petrol,Individual,Manual,First Owner,10,372080,250000,699,2313
2,44,127,2015,170000,Diesel,Individual,Manual,First Owner,8,728305,470000,2673,2314
2,8,37,2015,120000,Petrol,Individual,Manual,Fourth & Above Owner,9,230653,138000,135,2315
4,14,21,2013,80000,Petrol,Individual,Manual,First Owner,6,198540,160000,59,2316
13,51,1032,2017,45000,Petrol,Dealer,Manual,First Owner,9,551712,390000,1909,2317
1,58,629,2015,100000,Diesel,Individual,Manual,First Owner,7,514690,400000,1628,2318
4,20,454,2007,50000,Petrol,Individual,Manual,First Owner,9,445084,100000,1083,2319
4,14,109,2016,25000,Petrol,Individual,Manual,First Owner,10,499069,275000,1504,2320
2,8,478,2011,60000,Petrol,Individual,Manual,Third Owner,6,186723,114999,41,2321
1,1,1,2010,130000,Diesel,Individual,Manual,Second Owner,10,329395,150000,498,2322
4,134,904,2019,8000,Diesel,Individual,Manual,First Owner,9,1469353,755000,3904,2323
2,112,1038,2016,60000,Diesel,Individual,Manual,First Owner,9,764013,685000,2783,2324
4,20,506,2001,70000,Petrol,Individual,Manual,First Owner,9,583995,68000,2111,2325
4,134,554,2017,66000,Diesel,Dealer,Manual,First Owner,10,949093,490000,3264,2326
3,54,813,2014,146000,Diesel,Individual,Manual,First Owner,8,612959,300000,2238,2327
2,89,880,2018,25000,Petrol,Individual,Automatic,First Owner,9,919448,550000,3203,2328
13,56,1332,2016,45000,Petrol,Dealer,Automatic,First Owner,10,1240469,750000,3720,2329
11,161,1546,2017,41000,Diesel,Individual,Automatic,First Owner,7,5484401,2750000,4306,2330
13,56,227,2008,70000,Petrol,Individual,Automatic,First Owner,10,448725,140000,1111,2331
4,48,208,2015,90000,Diesel,Individual,Manual,First Owner,7,734533,550000,2694,2332
5,15,954,2018,14681,Diesel,Dealer,Manual,First Owner,6,882535,624000,3115,2333
4,11,356,2012,49824,Petrol,Dealer,Manual,First Owner,7,435908,229999,1028,2334
2,68,727,2016,78000,Diesel,Individual,Manual,Third Owner,10,554607,550000,1927,2335
5,15,844,2017,40000,Diesel,Individual,Manual,First Owner,10,915303,545000,3193,2336
7,21,1148,2016,60000,Diesel,Individual,Manual,First Owner,7,1033422,509999,3425,2337
1,2,603,2009,50000,Petrol,Individual,Manual,Third Owner,10,487045,35000,1404,2338
2,3,197,2018,24000,Petrol,Individual,Automatic,First Owner,7,889581,420000,3144,2339
2,32,603,2006,40000,Petrol,Individual,Manual,Second Owner,9,503896,90000,1539,2340
2,44,162,2015,32000,Diesel,Individual,Manual,First Owner,10,764224,550000,2785,2341
2,68,727,2015,55000,Diesel,Dealer,Manual,First Owner,9,1050513,700000,3465,2342
2,3,295,2012,80000,Petrol,Dealer,Manual,First Owner,10,575687,290000,2069,2343
9,95,655,2014,80000,Diesel,Individual,Manual,Second Owner,9,1003512,550000,3373,2344
2,44,127,2017,34400,Diesel,Dealer,Manual,First Owner,6,1216908,611000,3684,2345
2,8,522,2017,60000,Petrol,Individual,Manual,First Owner,9,476521,290000,1313,2346
4,20,297,2006,40000,Petrol,Individual,Manual,Second Owner,10,498640,100000,1500,2347
2,68,926,2015,11918,Petrol,Trustmark Dealer,Manual,First Owner,8,988059,625000,3344,2348
11,161,1418,2014,110000,Diesel,Individual,Manual,First Owner,9,1758893,1000000,4060,2349
13,143,1305,2019,60000,Diesel,Individual,Manual,First Owner,10,1157600,900000,3616,2350
13,63,763,2013,53000,Diesel,Individual,Manual,First Owner,7,781716,450000,2840,2351
1,2,478,2013,27974,Petrol,Individual,Manual,First Owner,10,298861,58000,346,2352
13,92,561,2007,54000,Petrol,Individual,Automatic,Second Owner,9,487931,200000,1412,2353
11,136,1503,2017,20118,Petrol,Dealer,Automatic,First Owner,8,3358415,1900000,4254,2354
1,7,338,2009,50000,Diesel,Individual,Manual,First Owner,10,512578,130000,1613,2355
2,8,134,2017,60000,Petrol,Individual,Manual,First Owner,8,344948,180000,574,2356
2,8,56,2016,25000,Petrol,Individual,Manual,First Owner,9,396218,270000,809,2357
1,1,1,2010,81000,Diesel,Individual,Manual,Second Owner,7,260565,125000,209,2358
4,115,1400,2017,23000,Petrol,Dealer,Automatic,First Owner,7,1492160,1035000,3917,2359
3,4,800,2015,43000,Petrol,Dealer,Manual,First Owner,10,338414,245000,541,2360
13,63,1043,2014,15000,Petrol,Individual,Automatic,First Owner,10,771109,400000,2811,2361
3,19,705,2007,110000,Petrol,Individual,Manual,Second Owner,9,541185,80000,1839,2362
2,8,509,2019,120000,CNG,Individual,Manual,First Owner,9,471635,300000,1272,2363
4,11,994,2010,50000,Petrol,Individual,Manual,First Owner,9,826535,400000,2958,2364
20,183,1550,2019,30000,Diesel,Dealer,Automatic,First Owner,10,6757318,4950000,4323,2365
4,24,140,2011,125000,Diesel,Individual,Manual,Third Owner,10,280910,260000,279,2366
7,33,281,2004,120000,Diesel,Individual,Manual,Fourth & Above Owner,10,451795,110000,1125,2367
2,8,478,2007,52000,Petrol,Individual,Manual,Second Owner,8,455803,100000,1154,2368
2,30,89,2012,110000,Petrol,Individual,Manual,Second Owner,6,448097,225000,1103,2369
2,8,205,2006,100000,Petrol,Individual,Manual,Second Owner,7,569063,60000,2021,2370
2,44,1132,2018,30000,Petrol,Individual,Manual,First Owner,10,913732,700000,3186,2371
2,8,365,2015,4432,Petrol,Dealer,Automatic,Second Owner,10,425823,281000,965,2372
4,34,500,2005,70000,Petrol,Individual,Manual,First Owner,8,640195,250000,2361,2373
4,134,670,2017,50000,Petrol,Individual,Manual,First Owner,8,741040,500000,2717,2374
2,3,250,2015,40000,Petrol,Individual,Manual,First Owner,9,467886,260000,1247,2375
14,52,433,2013,120000,Diesel,Individual,Manual,Third Owner,7,434809,210000,1020,2376
9,95,1444,2016,60000,Diesel,Individual,Manual,First Owner,9,1660175,1000000,4021,2377
7,127,1397,2018,20000,Diesel,Individual,Manual,First Owner,10,1479590,1400000,3911,2378
19,158,1406,2007,101849,Diesel,Dealer,Manual,Second Owner,10,1518917,699000,3934,2379
10,29,366,2018,10500,Petrol,Individual,Manual,First Owner,9,476642,300000,1316,2380
2,8,205,2012,80000,Petrol,Individual,Manual,Third Owner,10,282662,175000,290,2381
3,74,781,2012,110000,Diesel,Individual,Manual,First Owner,9,576272,400000,2072,2382
1,1,24,2012,110000,Diesel,Individual,Manual,First Owner,7,518015,300000,1660,2383
2,3,141,2013,74000,Petrol,Individual,Manual,Third Owner,6,282519,270000,288,2384
10,98,636,2012,90000,Diesel,Individual,Manual,First Owner,9,556902,300000,1943,2385
21,159,1414,2015,127643,Diesel,Dealer,Automatic,First Owner,9,2603453,1750000,4203,2386
12,43,351,2015,45000,Petrol,Individual,Manual,Second Owner,10,497569,315000,1493,2387
2,8,37,2011,70000,Petrol,Individual,Manual,Second Owner,7,324901,220000,475,2388
5,67,696,2014,49000,Diesel,Individual,Manual,First Owner,9,776752,500000,2825,2389
4,24,1377,2017,50000,Diesel,Individual,Manual,First Owner,10,1587143,900000,3977,2390
2,44,604,2016,46000,Diesel,Dealer,Manual,First Owner,9,1089885,665000,3521,2391
2,68,1452,2019,30000,Diesel,Individual,Manual,First Owner,9,1775339,1100000,4063,2392
19,179,1540,2018,10000,Diesel,Dealer,Automatic,First Owner,7,5995942,3800000,4317,2393
2,112,1324,2018,60000,Diesel,Individual,Manual,First Owner,8,1220999,750000,3692,2394
4,134,944,2017,26500,Petrol,Individual,Manual,First Owner,7,691739,486000,2565,2395
2,44,127,2013,55000,Diesel,Individual,Manual,First Owner,9,507056,250000,1567,2396
7,33,1373,2017,75000,Diesel,Dealer,Manual,First Owner,6,1361630,800000,3827,2397
7,33,281,2007,50000,Diesel,Individual,Manual,First Owner,9,541301,250000,1840,2398
1,7,31,2013,100000,Diesel,Individual,Manual,First Owner,8,300046,220000,352,2399
8,27,594,2009,95000,Diesel,Individual,Manual,Second Owner,6,544031,125000,1861,2400
2,44,127,2018,38217,Diesel,Individual,Manual,First Owner,8,911733,700000,3180,2401
4,20,61,2014,54350,Petrol,Dealer,Manual,First Owner,7,558490,320000,1956,2402
11,61,750,2010,120000,Petrol,Individual,Manual,Third Owner,10,565698,320000,1999,2403
1,7,234,2014,100000,Petrol,Individual,Manual,First Owner,6,476714,250000,1317,2404
2,9,947,2012,119000,Diesel,Individual,Manual,Second Owner,10,585930,325000,2122,2405
4,24,1386,2018,30000,Diesel,Individual,Automatic,First Owner,10,1417176,1100000,3872,2406
1,1,164,2010,80000,Diesel,Individual,Manual,Second Owner,9,297566,250000,340,2407
4,134,284,2016,25000,Petrol,Individual,Manual,First Owner,9,665805,350000,2447,2408
13,143,1369,2018,1440,Petrol,Individual,Manual,First Owner,6,1572067,875000,3964,2409
1,2,6,2011,40000,Petrol,Individual,Manual,First Owner,7,262446,60000,215,2410
19,158,1476,2013,59000,Diesel,Dealer,Automatic,First Owner,10,2422096,1425000,4182,2411
7,162,1421,2019,15000,Petrol,Dealer,Manual,First Owner,8,1576950,1150000,3970,2412
2,8,205,2007,195000,Petrol,Individual,Manual,First Owner,7,482209,100000,1357,2413
1,158,107,2012,140000,Diesel,Individual,Manual,Second Owner,10,635348,320000,2333,2414
2,8,478,2004,70000,Petrol,Individual,Manual,First Owner,6,432881,100000,1009,2415
5,15,59,2015,50000,Petrol,Individual,Manual,Second Owner,8,436149,300000,1032,2416
1,7,10,2010,100000,Diesel,Individual,Manual,First Owner,9,347047,150000,586,2417
2,68,397,2015,64441,Diesel,Dealer,Manual,First Owner,7,1043347,763000,3447,2418
2,44,1273,2018,13800,Petrol,Individual,Automatic,First Owner,9,1100723,625000,3537,2419
11,39,1032,2012,80000,Petrol,Individual,Manual,Third Owner,10,379303,220000,732,2420
3,54,745,2015,50000,Diesel,Individual,Manual,First Owner,7,585722,500000,2120,2421
4,14,21,2014,70000,Petrol,Individual,Manual,Third Owner,10,303460,210000,369,2422
20,164,1490,2016,43000,Diesel,Dealer,Automatic,First Owner,7,2233435,2150000,4153,2423
7,46,450,2009,100000,Diesel,Individual,Manual,Second Owner,7,649125,290000,2385,2424
2,44,127,2015,89000,Diesel,Individual,Manual,First Owner,9,782253,470000,2843,2425
5,15,152,2011,55130,Diesel,Dealer,Manual,Second Owner,10,373871,250000,709,2426
2,84,605,2005,60000,Petrol,Individual,Manual,Third Owner,6,568510,60000,2016,2427
1,137,1114,2020,5000,Petrol,Individual,Manual,First Owner,9,850386,500000,3025,2428
2,8,478,2007,180000,Petrol,Individual,Manual,Third Owner,10,574904,70000,2064,2429
3,66,298,2010,124000,Diesel,Individual,Manual,Second Owner,9,368544,330000,685,2430
10,57,999,2013,100000,Petrol,Individual,Manual,Second Owner,7,734007,400000,2691,2431
11,61,1392,2012,80000,Diesel,Individual,Manual,First Owner,9,1455856,950000,3894,2432
4,134,766,2015,25000,Petrol,Individual,Manual,Third Owner,6,572360,325000,2042,2433
2,3,232,2004,80000,Petrol,Individual,Manual,Second Owner,6,526937,155000,1730,2434
13,56,1010,2010,50000,Petrol,Individual,Manual,First Owner,9,740024,400000,2711,2435
20,183,1550,2019,30000,Diesel,Dealer,Automatic,First Owner,9,7132580,4950000,4329,2436
13,77,1005,2016,36000,Diesel,Individual,Manual,Second Owner,10,769069,640000,2804,2437
2,32,93,2002,70000,Petrol,Individual,Manual,Second Owner,6,466180,80000,1237,2438
2,9,316,2013,140000,Diesel,Individual,Manual,Second Owner,6,379429,290000,733,2439
1,2,82,2014,44416,Petrol,Dealer,Manual,First Owner,7,286114,140000,304,2440
13,56,1468,2017,38000,Diesel,Dealer,Manual,First Owner,8,1928976,1025000,4101,2441
2,32,715,2003,35000,Petrol,Individual,Manual,First Owner,10,547058,60000,1882,2442
21,187,1561,2020,1500,Diesel,Individual,Automatic,First Owner,9,9027725,4700000,4334,2443
2,68,397,2012,120000,Diesel,Individual,Manual,Third Owner,8,729576,600000,2677,2444
4,24,1303,2018,25000,Diesel,Individual,Automatic,Second Owner,9,1151623,1100000,3610,2445
13,56,819,2014,60000,Diesel,Individual,Manual,Second Owner,7,603643,350000,2205,2446
4,20,549,2006,120000,Petrol,Individual,Manual,Third Owner,8,568168,60000,2011,2447
4,134,904,2018,25000,Diesel,Individual,Manual,First Owner,8,869684,465000,3085,2448
1,37,111,2017,50000,Diesel,Individual,Manual,First Owner,9,262550,260000,216,2449
6,16,471,2013,100000,Petrol,Individual,Manual,First Owner,8,469996,400000,1262,2450
1,7,78,2014,72000,CNG,Dealer,Manual,First Owner,7,236582,185000,148,2451
4,134,842,2017,19890,Petrol,Dealer,Automatic,First Owner,10,871473,550000,3094,2452
2,32,603,2004,60000,Petrol,Individual,Manual,Second Owner,6,506290,80000,1557,2453
5,13,230,2011,133564,Diesel,Dealer,Manual,First Owner,7,329918,195000,501,2454
2,8,37,2017,50000,Petrol,Individual,Manual,First Owner,6,483637,320000,1373,2455
1,36,341,2014,90000,Diesel,Individual,Manual,First Owner,9,506783,291000,1562,2456
14,52,1035,2015,23000,Petrol,Individual,Manual,First Owner,10,1176454,640000,3642,2457
2,140,1187,2017,32077,Diesel,Trustmark Dealer,Manual,First Owner,10,1246863,750000,3729,2458
12,43,201,2015,21000,Petrol,Individual,Manual,First Owner,9,482701,295000,1360,2459
2,42,120,2012,75000,CNG,Dealer,Manual,First Owner,9,408026,229999,870,2460
13,144,1291,2018,42000,Diesel,Individual,Manual,First Owner,10,1584728,1040000,3974,2461
4,34,500,2005,70000,Petrol,Individual,Manual,First Owner,8,655228,250000,2415,2462
4,14,21,2018,20000,Petrol,Individual,Manual,First Owner,10,452044,270000,1128,2463
13,51,658,2012,75000,Petrol,Individual,Automatic,Second Owner,6,525792,285000,1716,2464
2,8,932,2004,50000,Petrol,Individual,Manual,Second Owner,9,595552,70000,2167,2465
1,37,538,2019,19600,Petrol,Individual,Manual,First Owner,10,480914,425000,1349,2466
2,44,1150,2017,40000,Diesel,Individual,Manual,First Owner,10,887928,500000,3138,2467
2,8,101,2017,20000,Petrol,Individual,Manual,First Owner,10,387903,282000,771,2468
2,112,1423,2018,20000,Petrol,Individual,Manual,First Owner,10,1586315,800000,3976,2469
2,8,96,2008,102000,Petrol,Dealer,Manual,First Owner,8,445127,125000,1084,2470
5,110,804,2013,125531,Diesel,Dealer,Manual,Second Owner,9,1018654,600000,3399,2471
4,134,770,2013,44000,Petrol,Dealer,Manual,First Owner,6,608691,345000,2221,2472
7,21,1227,2015,120000,Diesel,Individual,Manual,First Owner,9,1008192,750000,3387,2473
2,8,478,2006,90000,Petrol,Individual,Manual,Second Owner,9,473199,95000,1284,2474
6,65,1474,2009,140000,Diesel,Individual,Manual,First Owner,10,2052299,940000,4121,2475
4,134,848,2017,10510,Petrol,Dealer,Automatic,First Owner,9,1069059,520000,3489,2476
5,15,252,2013,65000,Diesel,Individual,Manual,First Owner,10,513275,260000,1623,2477
10,57,485,2013,75976,Diesel,Dealer,Manual,Second Owner,9,458504,400000,1177,2478
2,8,100,2012,97000,CNG,Individual,Manual,Second Owner,9,254889,170000,192,2479
1,37,939,2019,10000,Petrol,Individual,Manual,First Owner,7,1016800,550000,3396,2480
2,8,96,2008,70000,Petrol,Individual,Manual,Third Owner,6,574696,180000,2061,2481
4,14,701,2014,55000,Petrol,Individual,Manual,First Owner,8,553068,280000,1915,2482
4,14,22,2019,5000,Petrol,Individual,Manual,First Owner,7,491015,400000,1440,2483
2,44,409,2005,67000,Petrol,Individual,Manual,First Owner,10,480079,160000,1342,2484
3,19,46,2010,120000,Petrol,Individual,Manual,Second Owner,7,208505,140000,77,2485
7,21,1028,2010,185000,Diesel,Individual,Manual,First Owner,9,754394,400000,2756,2486
1,158,107,2010,100000,Diesel,Individual,Manual,First Owner,7,725713,350000,2663,2487
2,89,1036,2019,11000,Petrol,Individual,Manual,First Owner,10,800458,750000,2896,2488
7,33,281,2005,90000,Diesel,Individual,Manual,Second Owner,10,666216,300000,2449,2489
14,52,991,2015,46957,Diesel,Dealer,Automatic,First Owner,9,721705,599000,2649,2490
21,156,1473,2013,86000,Diesel,Dealer,Automatic,First Owner,7,3039312,1580000,4233,2491
5,67,1046,2014,48000,Petrol,Dealer,Automatic,Second Owner,7,776297,475000,2823,2492
4,14,21,2012,70000,Petrol,Individual,Manual,Third Owner,8,220515,160000,102,2493
3,38,114,2011,120000,Diesel,Individual,Manual,First Owner,9,263738,195000,220,2494
2,47,838,2019,50000,Petrol,Individual,Manual,First Owner,10,636011,340000,2340,2495
21,156,1473,2013,86000,Diesel,Dealer,Automatic,First Owner,9,2371619,1580000,4173,2496
2,44,305,2017,67000,Diesel,Individual,Manual,First Owner,8,949893,650000,3267,2497
